"date","All County","Bexar County (TX)","Clark County (NV)","Fairfax County (VA)","Harris County (TX)","Wake County (NC)","Allegheny County (PA)","Cook County (IL)","Hennepin County (MN)","King County (WA)","Salt Lake County (UT)","Travis County (TX)","Mecklenburg County (NC)","Franklin County (OH)","Tarrant County (TX)"
2018-06-04,90.5373634594979,94.7623186764968,84.9787359200411,87.7558572515277,90.1462222785866,83.9082884569342,98.2555590426912,101.581866901832,103.819206793413,88.6179810411208,65.4888351392652,99.6656218113822,80.3311439829119,88.5556102906253,81.0103437096888
2018-06-11,90.3561015649157,92.468089040266,84.8738114610079,88.4825791845457,89.435591566879,83.0985084370653,97.3782580639003,102.711974379731,104.29045302618,88.0467740783538,75.4465360994198,99.7057658583952,81.9116225659903,87.139348622778,78.51814179454
2018-06-18,90.3581407884026,91.6181744133952,84.474022220845,88.9457767677017,89.5341797503772,82.4018880992037,99.5534318798279,103.671790980706,102.886841771774,89.623774220076,75.5485140469021,99.0740184871131,82.3301131997962,87.4014303599559,73.0913174492618
2018-06-25,90.8440499558002,90.6926308748186,84.6280803276405,89.6929001560372,93.3528323768553,84.684714384288,102.024476028975,102.436345324666,101.464186686822,90.1184615540346,75.0573618056983,99.5942015597173,83.4033948766236,91.4679457024611,64.1271904083463
2018-07-02,91.2068117816641,93.2404406172338,84.5791262557774,90.571880157886,97.5305051069918,85.9173842017113,101.973787069771,102.056881451779,100.815061639149,88.8535334016595,73.258329597236,99.7337559413126,83.3305346125099,93.3899291856543,60.7926042942607
2018-07-09,92.155599780659,94.5624627110515,85.5126679382795,91.9589566440404,99.3989233288352,88.0410740943729,103.466962401438,102.98506479257,102.612031160709,88.6033955164738,74.7188692050436,100.359088133893,83.8813994190341,89.291344919217,64.158319488064
2018-07-16,92.5938038384154,97.0338905759457,85.9567823216009,93.3370900831495,96.0338981374667,89.6393884938212,100.908391519682,104.332983717494,104.757581448629,89.2164491705809,74.7097932911781,100.465275546067,84.9895042202134,82.3745970285792,72.8262824954074
2018-07-23,93.0338104304928,95.8278521029122,86.3090802872752,94.1673173275831,94.3819772295422,88.1338367601801,101.923007806108,104.051184388593,105.652728074508,92.9084414603023,77.5354500116512,100.960975749209,85.3210284286373,77.9358736429286,74.2305739818595
2018-07-30,92.3195503833807,94.6730139608441,85.362861620539,93.425333232867,93.6829618058115,86.8970465187586,100.181593114372,103.825576413466,104.299495535655,92.5668274629938,76.0182041004388,101.800751675402,84.4672027077007,77.960399752603,74.2954708658197
2018-08-06,92.2086449206101,94.7293774429468,85.0895618619923,93.2460858277559,95.9698666342452,84.4824498596262,99.9801999493321,104.700301742608,103.103040436132,92.2117371820253,74.3497499007243,101.866839052338,84.4589094290267,82.5843297287697,74.0708425725618
2018-08-13,91.9661382899753,93.9356586364892,85.0494525515775,93.8970151720142,95.2199122250836,83.7720218743093,99.4928218074431,106.311750381117,102.917990048476,90.9473651969609,76.0923722343413,101.444601617059,83.2316702904813,85.8992191974698,71.3213551690185
2018-08-20,92.1372572582828,94.1278445379037,84.8481947834952,94.1596838275137,94.8346542928182,85.5066131769884,99.6592638503041,106.230717655768,104.220276284128,91.1439698626577,75.896055815927,100.898851667811,85.7360781874667,87.9675477079564,69.8021123921029
2018-08-27,91.8357810596189,90.5846006348773,84.6864008755765,95.298777798091,93.4003983050568,86.1535072410779,101.882811941643,106.170270153925,105.280574087676,91.3005371594569,78.8922800416474,100.586198629595,83.9797722099923,86.7205193899543,69.5131142418149
2018-09-04,90.7051838503533,90.5026476689546,83.6734289940916,91.9215147767374,93.7238193068851,86.3666732136291,98.9951902826537,104.703202721076,104.805126434589,88.3062486714013,76.303055887107,100.423035141966,84.4350271390032,86.3696624557652,71.8334285346361
2018-09-10,88.6850123271193,89.1986001019176,82.1641089751522,90.3244746082357,92.6478526735338,81.2215768890897,97.6007915013945,103.129161625511,102.175628334605,84.0936005064535,76.7846431069197,98.8705407269385,81.2319690465416,84.906288655525,69.6890308097645
2018-09-17,86.2024892803423,87.8353284653109,80.0113468774072,86.6356043988564,89.5059729734032,76.4047032511103,94.986549639478,102.11118189915,99.3148318179707,79.3969196869965,73.4818719871673,97.0947631788701,79.3775403564307,80.0911142571483,68.3667748403498
2018-09-24,84.3310699018681,83.0561642211959,78.0447411959737,87.0462160290856,86.3937273136114,73.5180393813733,94.6466351284583,101.045594411943,96.3882652552428,78.306539714871,72.0180173688026,95.1093737568101,77.5952550238922,81.7954578805882,69.2035731082013
2018-10-01,82.9055808868898,79.0810671447937,77.6405191566061,83.3841350453476,81.659862262156,71.3474906400496,92.3246675403776,101.697666413448,95.5156521594332,78.3383009824953,73.2565396449296,93.9630687226952,76.7393408999462,74.1270679788018,72.1906952178793
2018-10-09,81.7256728917545,78.0424029077753,76.9796055121901,81.082450626969,80.2594399044724,71.5791219728229,92.1820437342527,101.585418548707,94.2798267274477,77.4025079512997,70.5460820185236,93.6794594765016,67.6950355183558,70.1032831533552,70.9612779836217
2018-10-15,80.8432721187697,80.6282246451549,76.0472610970066,77.9870908318736,76.6780817680421,71.5971113543316,91.0895774367167,102.640166867116,93.8494966973912,75.7773922794844,71.9210969756404,93.6385149376575,63.1326279411062,57.081797957927,68.6431209413121
2018-10-22,80.344801834382,81.5552802457523,74.2000168836608,77.1431405713787,79.033322757619,72.0452831646625,92.2311507333954,102.023355152991,93.4514779377238,73.5369632764901,69.3139767584909,93.6276054327018,61.2721164318702,58.4674574981528,67.5757470503109
2018-10-29,80.1551874070791,82.7586724994551,71.780103563349,76.9456348192273,76.4724406723267,71.0237291685274,89.6271982247625,101.932038632963,93.6644615441035,74.5156326881717,71.0306404103442,93.1031013455463,69.7835007057859,56.2092990452583,68.9486888848319
2018-11-05,80.3176640628529,82.5441218987298,70.60157249477,78.1523191139771,77.7033034388375,70.4655542358076,90.5724354626027,100.843562185044,93.1828272452671,75.7736990135801,63.0186918737255,91.8766041009754,77.6634932147319,63.6768643330818,69.6154873598847
2018-11-13,81.2321925434502,85.2820152842203,71.3295846249463,80.1182179131711,76.6400516802372,72.5541802712439,91.4462913431627,100.073508520106,93.0357061632542,78.3478906596111,64.2352453111667,91.9228094683356,79.3059352644196,65.4735408108295,70.6947082836926
2018-11-19,82.2002171791605,85.8141239922775,73.9214092420539,82.37501489453,79.0965507444913,74.1468587413379,93.6323510968664,99.9080158160202,93.0610198732717,77.6063412422822,67.0948728348609,92.8242912698396,79.9837135309179,65.8376753065795,72.0768284946541
2018-11-26,84.0811939404092,87.8076819276196,76.8762117041649,85.3201931719253,83.1075722855283,77.4025096174937,96.5883220575104,98.9068467696955,94.9534461447002,78.5496865884323,74.5029051300067,94.6107440902616,75.9522082257284,65.6601755510436,76.6850648975804
2018-12-03,85.6360960017468,87.6190760518001,78.219430313731,87.4004688876731,86.6048987880764,78.6697287661607,98.6296550798666,99.3934489005069,97.9473821799863,81.7845582086529,76.5822666410817,96.2008418879652,76.4086493914877,66.562320137404,77.3927543402698
2018-12-10,87.2697838621119,87.4354739884761,79.7141968979347,89.0776889963212,90.781205699934,81.4015280159268,99.693831848498,99.3920498294374,102.550514435143,84.7332393358808,79.2530201545615,97.7304952978722,76.4361642306189,72.7516427020568,79.0770509441431
2018-12-17,88.5311571572629,87.7937050835346,81.250461015548,90.8313841734951,96.8741845333685,83.7138135264548,98.2406927947688,103.161483277026,106.419399844033,83.6485091030469,80.1161642997254,99.2229967442005,78.7873275724955,73.9639291589881,79.8647959515544
2018-12-24,90.7789310175727,88.4771050104488,84.330757782933,94.312629072576,101.067216850253,88.0538908227796,99.2533126334577,105.432455812272,109.410168954765,84.9570267756888,80.7915659994179,100.623610229495,82.4979927063524,80.3691160208591,83.4040057950586
2019-01-02,93.2234919331963,90.8112180938061,86.4815218955829,98.3595438880289,104.322518371087,91.6426677273799,101.394672634409,108.493511481771,110.920311448919,88.6381651039485,80.0496806520813,101.722355158174,86.024677085129,84.0640598872457,84.7460199937502
2019-01-08,95.1561182625221,93.491863537774,87.8748702266588,100.428497148489,101.105706088684,93.4301494495284,103.348265803648,108.787845248411,111.008115832137,93.8506994522567,82.6753265947861,102.985385269135,89.0386763439509,89.2839314428353,84.6253238520936
2019-01-15,95.6806691905742,95.7357804991242,88.325838257845,102.470287142769,101.686015588209,93.428576384813,102.823290930057,108.869521595846,109.553188455013,95.3359271027793,83.5448729963392,104.136648792571,84.8470032844698,89.8703671571734,85.0161383190485
2019-01-22,96.543680328952,98.407367749562,88.8869684061988,101.784115569796,104.176400058292,94.8617320559906,104.411072332256,105.290325102598,110.733488568371,97.0702976034716,83.3212767440468,104.082968274343,86.2872429787535,92.141009882295,86.6099498734306
2019-01-29,97.5314080643763,98.7738589781236,89.5753781372551,102.45360276652,107.341186116929,95.2969198170947,104.817767121121,106.025430231978,113.166133702828,99.7410519926207,85.8689831219133,104.242849196843,89.7267965635162,92.5077596790462,88.6751488787227
2019-02-05,99.2704376954275,99.5109451263657,90.3803254457438,102.321450514645,108.7478237741,97.0648331238757,109.59636994722,107.971686894713,116.596829728205,102.899487396001,88.6323205657787,103.235001550804,96.3237451618053,94.2034506325007,90.7733786604628
2019-02-12,100.251679737539,97.0675732047087,91.4713041367913,105.185599566318,109.856201446565,98.4549620936473,108.720216991244,111.675269340277,117.47686180568,105.218573662272,93.2129218556952,103.702897508868,98.8519768163597,97.9771597986536,92.2846590993199
2019-02-19,101.625992858122,96.9192244265197,92.2749682503776,106.579081186175,112.299643877244,102.787040716857,113.015613818899,112.293741863244,117.101567319568,106.413071316862,93.2145168275141,106.806599102737,98.1303474315706,98.0070639559239,93.5740922765745
2019-02-26,101.850052426163,95.4692230044669,93.2477537975999,108.435669692166,113.199355213866,103.563261514467,110.72774369196,110.802715717404,117.994385903225,107.25579282694,94.9133065919654,108.71435527402,99.5100481878557,96.6582253797829,94.8425178554232
2019-03-05,102.878246688416,97.5922671421362,94.346183214376,108.448431622106,113.748726512033,105.330953143032,112.468313392838,111.616420720191,119.889873289322,107.885484076794,96.6371366711214,109.559919343765,100.185349535254,92.7535895889296,94.5734099597467
2019-03-12,103.866309711231,98.6638301925695,95.6338209704891,109.99383484887,112.103854948187,107.757050410748,113.459216027358,112.815631584122,123.823013205968,109.024960200852,97.8850365053442,108.862877433515,102.45204671341,95.2485061217422,93.3255628453735
2019-03-19,106.081355650725,101.354235573453,97.911898887644,111.163440311124,115.37963918274,112.606840595679,116.069408921396,112.318359316726,125.26361692571,112.157481755841,96.8807053071971,110.84728709223,105.097755914483,100.469748556136,92.0917553531694
2019-03-26,107.334582738193,103.503108165768,98.8835933655796,111.853542112916,116.614708811488,111.369647643904,117.915233639091,111.863263906013,125.703373851551,114.169723289436,96.1539307254519,113.075212770985,106.63084934541,103.791726628464,92.7608595840393
2019-04-02,107.811369879523,103.631911909911,99.7105763940697,111.215984794144,117.435021917952,109.694275478394,117.365085717998,113.234876710875,124.677143650672,115.632822358455,96.8668281921821,113.590084192004,106.870516936342,103.402480056952,93.2327649462865
2019-04-09,107.980437690667,105.892036065384,100.088348911979,110.421115996424,115.104740897594,108.376769891992,114.971054498709,115.971196382328,124.718865892723,114.339971852087,95.0726087596449,112.836124705439,107.217392065675,102.18188297525,92.2742251766388
2019-04-16,108.475141775845,106.820529639733,100.575060281314,111.242406950182,114.140648856029,112.117822404463,117.735627044707,115.465539751461,123.19390030999,113.726252780383,93.9228254013773,112.740900158069,107.243157575461,103.20683854208,89.2058683893777
2019-04-23,109.911474576208,107.594429984586,102.036198172476,111.941651846105,116.657584003582,118.41084850542,119.545188102603,114.176245747718,124.029590826037,116.34583030171,93.4175800443365,113.875503288259,107.481508897902,110.300626672478,90.436728240998
2019-04-30,111.680808804535,105.67136359548,103.192217943327,115.291533303093,117.879404679903,121.129366259041,125.229520728843,116.399605164175,126.675331165013,119.366401461513,96.0221237654051,116.231492612831,109.449650903781,114.171095790501,97.0792876430326
2019-05-07,113.146516471499,105.78426442322,105.320134955744,118.954246130963,121.615510094635,118.426230861019,120.411580308212,119.405812146156,132.427247368993,124.156156084091,98.3910033144851,118.539755600351,111.017666378893,118.54833616454,99.3252313826413
2019-05-14,114.163514452862,105.9090215812,105.934323890795,122.798155983951,123.397433268006,115.434733838646,123.323190124789,120.626503562454,134.329362470189,125.129822921188,97.897859445646,120.336139049296,113.215436227871,117.100865727408,99.6851453296647
2019-05-21,114.508574793056,106.574539572192,106.950001874617,122.979815975249,128.115669012446,116.61047551183,122.560107196015,117.813557081932,133.951136884585,125.400603476664,95.165956740236,120.992419406599,113.737658091679,116.795944924265,95.012386205974
2019-05-28,115.991184651862,105.443560271944,108.251285520059,123.71662468214,130.587673645081,123.81088087686,126.997814266973,119.25283091543,132.907130150091,125.667711337738,95.7280506859267,121.826322535723,115.335641814396,120.173871536437,97.9123070331831
2019-06-04,116.802829038346,106.374467262907,109.493870925931,124.293650792354,131.368414454101,126.120855843456,124.672114692772,120.245182095173,133.997295918806,127.708927022262,97.3247518642763,121.043364245273,115.169911648703,119.153133311813,104.598601257152
2019-06-11,117.631257535983,107.64706054695,110.112588760904,126.30867199719,130.757145076228,126.342151745647,124.602038953434,123.526444352596,134.67044797545,129.810290513381,97.5802376795063,120.625495458267,112.802378958257,117.72284924595,107.222714233996
2019-06-18,118.44277264618,110.789855598493,110.078935652628,126.497724535309,130.311970040989,128.743843175292,126.560652192631,122.376516018785,135.633477575486,130.406834158432,97.1956373012769,121.043824383207,113.014172753154,111.282631291983,107.071610639672
2019-06-25,119.864633484126,113.938832281481,110.783188450582,128.956797211178,131.737081725004,130.58547685016,127.335831978198,122.318617681046,137.229448197503,130.035774887195,98.6902966039255,122.527245794078,114.88963656165,117.319744129964,102.358009806959
2019-07-02,121.525085276722,115.952121132213,111.706014159666,130.645240768176,134.210793905055,134.306931703725,127.929888811259,123.904588776647,140.970942535018,130.431209530873,103.055297594029,124.018731889654,118.552380524238,122.631030827252,102.478181026732
2019-07-09,122.444462694022,116.285183895251,111.956411204536,131.948333124383,138.294436427331,133.985670915125,127.28288411275,124.143631689718,145.062621415061,132.713063041677,104.569049522957,124.749554060545,120.274386957703,126.916066357696,104.102114833706
2019-07-16,123.495771016404,116.03612246158,113.056777295256,132.173293023003,142.414642557361,134.492449106519,129.422352025577,124.15386904567,147.316178035612,134.18260988277,105.06676259047,125.892326600884,122.857910589252,126.200993152678,105.071665358959
2019-07-23,124.951390091382,116.223472514618,113.855065638535,133.743239329553,145.417491965344,135.145028570855,132.248661135527,123.634097700265,147.484230165902,137.479412574279,107.159443827509,127.817374724955,125.882739283662,127.080042095331,112.915958074779
2019-07-30,128.425221082896,118.80235769582,117.472912333152,139.798954299904,148.962253695532,140.292285136849,135.395636822459,126.851706791763,149.812340511904,140.91239039311,109.465843839096,130.321907950999,128.808863418873,132.498543098351,112.271109868014
2019-08-06,131.671872308107,121.968142704951,120.995771863688,143.250772673826,151.66481088031,143.329947616326,139.548284313388,129.813090858493,150.834625993903,145.645527902736,112.488699703892,132.799599498282,131.53039675825,139.835694096672,114.190028424212
2019-08-13,134.458987975096,125.274658341696,124.011244146629,146.534968106218,154.326041379095,147.386138798891,141.872185607523,132.137073214915,151.983525279926,149.363679734701,114.759584229851,134.993331062319,136.076913649854,142.198157650528,111.532090373242
2019-08-20,134.618109286658,126.040370724923,125.25592622573,145.627790186338,153.324985520714,145.525842147282,140.555967158924,132.563391117156,150.230846714105,149.540166608037,115.628426264029,134.415106629156,139.265358869175,143.056514194103,117.808083464001
2019-08-27,133.806266171024,125.161516839718,123.883141049021,142.751281384062,151.346749567037,146.853309612241,138.487760116815,134.323381184938,146.936029404253,149.457454008435,118.496603802854,133.477387554418,138.594659493407,137.625695514205,117.153223450037
2019-09-03,130.691444534486,123.43994633617,121.893051553824,138.073795649833,147.052340938522,141.458547885463,133.137058698142,132.152990696374,143.599586639855,145.689333362288,115.456715114493,129.771472840617,132.528107214695,137.0693230507,114.268943408394
2019-09-10,127.301785285029,120.827923059575,118.699490817833,132.400842745388,142.652503570874,137.415413618108,128.613678776806,132.287171302107,140.10064614087,139.770652026631,112.153249463623,128.692432314147,127.719021960536,133.786209408704,110.561371344819
2019-09-17,125.859688995777,120.97875747622,118.151367152263,132.74432368893,138.646880057726,135.915497571117,127.051628297842,128.903822310975,139.029435936763,137.317344703961,105.48793281029,127.675400767771,126.276954969454,134.060507135894,106.183807914659
2019-09-24,126.770165944051,121.054798992288,118.228171606838,134.974070045992,140.172668935847,137.776463475685,128.366546219218,130.911697724325,138.330231851424,138.08024924553,105.053535027031,129.941569601066,128.099954404974,136.858142966664,104.805004516915
2019-10-01,129.561283558556,125.247473019034,119.693522312101,139.927151317536,144.57371031253,141.259423697635,133.542883755023,131.350439260736,139.698963420761,141.873616043515,106.430716894473,131.636202522177,130.400202897174,140.492742941119,102.591677560977
2019-10-08,130.385011609592,128.621910979541,119.013666606737,142.05407477182,149.238430441107,141.660644173663,133.406232204238,133.120005570673,140.506107164106,141.080481525915,109.709322923625,130.869352091193,133.594308942345,145.311382604402,106.284256040812
2019-10-15,129.985244764515,130.453379491939,117.797936458327,142.351348053129,145.558107465432,140.361390194427,132.692768217518,132.934395850808,142.384363206178,143.44872254666,113.609104770136,129.131673083419,132.687939287241,141.87939647463,108.250850195675
2019-10-22,128.903739519474,128.978177666717,116.648999807676,141.154591053911,142.095370761656,137.928131752065,132.693977396956,132.782116335255,142.005343548069,143.863895703222,116.086677829046,127.829544876687,130.577415502965,139.298233108287,110.914152753215
2019-10-29,127.727267309572,125.551331571188,115.909669815644,138.174922360569,139.057995214893,135.495506767841,130.577232574158,131.557823962553,142.69046900838,146.275197968944,117.079874716591,128.487772959319,124.764895879883,134.900794464507,114.305177020543
2019-11-05,127.373504899736,124.897364941984,115.509911800573,136.947299755255,142.689220580366,134.129978780479,131.920473576583,128.394633863879,142.592805623085,144.444601952748,115.56489416074,128.518039080816,122.210164936189,139.046450477373,116.354605381888
2019-11-12,127.033975502782,124.967331799017,115.263826527035,136.849072480593,141.008942872875,133.116742934176,129.338947935853,125.740409486931,142.883408621906,144.343987599345,113.999843428109,128.529960148819,124.126579429415,140.383880421891,118.427361917613
2019-11-19,127.921635781987,124.884067360867,116.77805404051,137.097111833666,141.736523951747,134.039762052176,131.702997179057,125.842026107128,144.876156651404,143.033087945058,115.418297471381,129.281094750271,126.425757634128,140.947643174082,115.127458546093
2019-11-26,129.403240482176,124.91281631858,118.365387802548,136.888375134826,142.188487050217,137.096527442478,132.791841702677,127.244513797062,147.050933464588,145.501893838396,115.110558601518,132.102387979518,129.715558541591,139.289058345751,110.929699108769
2019-12-03,130.545391600053,124.737148453793,119.157385057813,137.348830114202,145.598318366427,139.815542316409,134.282160094811,129.17947486702,149.535717913142,146.867037619083,114.377499242691,134.025078216145,129.341196675937,138.709348638775,106.621269564567
2019-12-10,131.591081251336,126.224152923814,118.929573263694,141.505428896304,148.850229998615,139.792232255735,133.770187377517,129.567877570768,152.138866335578,149.412771710239,111.613745631914,134.537697701367,132.617023231601,144.036824868222,107.299708248967
2019-12-17,132.001550002193,125.917995609766,120.407030005504,144.823500069488,150.971624493015,140.638845536347,132.254544143841,129.352928169918,148.12835205797,147.067043759752,110.776092903061,133.989147988569,134.054615583995,135.828910080904,112.681419712283
2019-12-24,132.510313349273,124.961039605618,121.243463613535,145.500870614733,154.420263312289,142.91023651467,132.634172417248,129.275132376314,144.567608506194,148.461741882172,114.136352671635,133.750877567871,135.117984723664,138.607298037079,113.315136692307
2020-01-02,133.445970133347,122.939398451,122.799481968759,144.704357490827,156.082990509261,146.238120466881,134.523806165233,129.73915046516,145.143205937136,150.134963251877,118.204512019436,134.92690527696,136.032121055843,133.304492710847,114.127663217445
2020-01-08,135.40460348442,125.125425183687,123.498283797349,145.922324990301,158.598491226563,148.881022213646,139.489146267236,132.26528248549,150.579588537378,154.085124538337,120.862673684106,134.664951678769,138.634609166224,141.27578695517,111.006451756164
2020-01-15,138.049053744388,129.335671662803,125.918209497949,147.583398866044,161.456762088176,149.835300267556,141.084551861421,132.281243392325,158.710331008058,158.473371508565,120.975905130345,135.38208162354,141.618040915838,136.72460914889,112.780053876932
2020-01-22,140.516942457824,134.606015447973,127.991049035365,147.862945484428,165.377978582268,151.829505448305,142.19289613381,135.224514691183,160.708116163388,160.85855108074,119.590517467802,136.426870749301,143.674374157822,141.591933612443,114.494209247447
2020-01-29,141.614385114081,136.336691155548,129.389651933382,146.612510093762,167.727870601446,151.136327837862,141.133554477833,135.877314335809,162.955659707987,162.594250671379,121.02391113155,138.87885636799,143.760301741336,147.10442674665,115.087933753839
2020-02-05,141.878903369694,136.742447583206,129.558404857151,146.950842276868,167.939659264617,151.467392364076,140.698753820257,137.509250945717,160.100281625168,161.852424925101,120.446747754953,141.123166812436,144.825548906551,157.70115900957,114.338168667791
2020-02-12,142.211589074261,136.731884454523,129.750957825984,149.479038384774,168.89265626044,153.019188372798,139.811555188863,137.98918582802,160.237301343418,161.92195318058,122.402847643656,141.120007846016,145.156892145748,155.87499198147,116.858770026115
2020-02-19,142.852037859224,136.896041967024,129.927477082888,150.091147664652,168.750512599561,155.13848200113,138.147189425628,139.26454562411,162.774639598434,162.099673777686,123.209768091606,140.53142207566,148.254560455531,155.919377513491,117.527558192157
2020-02-26,143.082664817249,136.286842968043,129.060299113649,150.577776679913,168.151038992635,155.381681769222,139.293080479389,137.694149500741,164.171120809211,164.416088839542,123.924589486683,138.722258368401,148.542606265293,159.20342473494,117.410589029827
2020-03-04,131.91029426838,125.076964370008,118.794162751517,136.592675802291,149.75877965828,140.253641145831,127.337628878064,122.72205709722,153.217076283864,153.659693767418,112.550371318963,131.463950468134,136.082650066831,144.590636254495,108.50518686131
2020-03-11,107.538077607202,103.415129753779,96.6132756260205,113.385055563533,116.103195729957,107.59698628106,103.039790547264,99.0651012942885,121.146484243165,120.279162691621,88.6275135700584,117.008126330141,110.091380958005,105.266856200459,87.5101464447422
2020-03-18,95.215336769111,93.6159534246707,87.554765196813,101.451595314018,95.4373428128512,93.243029126964,93.824954344582,81.5879511729741,104.65514317407,101.856716323224,75.1874210824614,109.446897020334,98.3589527920383,78.4678311780951,74.9616681357711
